area	amenities	floors	bedrooms	bathrooms	property_type	selling_type	road_size	road_type	location_two
4.3125	6	2.5	5.0	5.0	2.0	1.0	13.0	21.0	21.0
4.3125	4	1.0	3.0	1.0	2.0	1.0	13.0	19.0	11.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	13.0	21.0	27.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	12.0	22.0	27.0
4.3125	6	2.5	4.0	4.0	2.0	0.0	20.0	19.0	15.0
4.3125	3	1.0	3.0	1.0	2.0	1.0	12.0	19.0	21.0
4.3125	4	2.5	6.0	4.0	2.0	1.0	12.0	21.0	17.0
4.3125	5	2.5	4.0	3.0	2.0	1.0	20.0	22.0	14.0
4.3125	8	3.5	11.0	8.0	2.0	1.0	20.0	22.0	15.0
4.3125	4	3.5	2.5	2.5	2.0	1.0	12.0	22.0	19.0
4.3125	4	2.5	6.0	3.0	2.0	1.0	13.0	22.0	21.0
4.3125	7	2.5	5.0	2.5	2.0	1.0	20.0	22.0	4.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	13.0	21.0	6.0
4.3125	7	2.5	2.5	2.5	2.0	1.0	18.0	19.0	4.0
4.3125	4	2.5	6.0	3.0	2.0	1.0	22.0	19.0	21.0
4.3125	6	2.5	4.0	3.0	2.0	1.0	12.0	22.0	17.0
4.3125	4	3.0	7.0	3.0	2.0	1.0	13.0	21.0	15.0
4.3125	4	5.0	2.5	2.5	0.0	0.0	26.0	19.0	15.0
4.3125	4	2.5	4.0	2.0	2.0	1.0	13.0	19.0	6.0
4.3125	4	3.5	2.5	2.5	2.0	1.0	22.0	19.0	17.0
4.3125	6	2.0	4.0	4.0	2.0	0.0	12.0	21.0	4.0
4.3125	6	3.0	7.0	4.0	2.0	1.0	13.0	21.0	17.0
4.3125	5	3.0	8.0	6.0	2.0	1.0	20.0	20.0	17.0
4.3125	4	1.0	2.0	1.0	2.0	1.0	10.0	22.0	6.0
4.3125	6	2.5	3.0	3.0	2.0	1.0	12.0	19.0	15.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	13.0	19.0	17.0
4.3125	6	2.5	3.0	2.5	2.0	1.0	13.0	20.0	4.0
4.3125	6	2.5	3.0	4.0	2.0	1.0	16.0	19.0	12.0
4.3125	8	2.5	4.0	4.0	2.0	1.0	20.0	21.0	11.0
4.3125	6	2.5	4.0	5.0	2.0	1.0	15.0	21.0	15.0
4.3125	19	2.5	6.0	6.0	2.0	0.0	20.0	19.0	4.0
4.3125	6	2.5	2.5	2.5	2.0	1.0	16.0	22.0	4.0
4.3125	5	2.5	4.0	5.0	2.0	1.0	12.0	19.0	21.0
4.3125	2	8.5	4.0	7.0	0.0	1.0	12.0	19.0	15.0
4.3125	8	3.5	4.0	4.0	2.0	0.0	12.0	19.0	17.0
4.3125	8	2.5	4.0	4.0	2.0	1.0	18.0	19.0	18.0
4.3125	6	2.5	4.0	3.0	2.0	0.0	12.0	19.0	15.0
4.3125	7	2.5	5.0	2.5	2.0	1.0	15.0	19.0	4.0
4.3125	7	2.5	6.0	2.5	2.0	1.0	13.0	19.0	15.0
4.3125	5	2.5	7.0	2.5	2.0	1.0	12.0	21.0	21.0
4.3125	5	2.0	5.0	2.5	2.0	1.0	12.0	21.0	21.0
4.3125	6	2.0	5.0	2.5	2.0	1.0	12.0	19.0	15.0
4.3125	6	2.5	7.0	5.0	2.0	1.0	13.0	19.0	4.0
4.3125	6	2.5	6.0	6.0	2.0	1.0	16.0	19.0	17.0
4.3125	4	3.5	9.0	4.0	2.0	1.0	10.0	5.0	12.0
4.3125	4	4.0	12.0	4.0	2.0	1.0	22.0	5.0	18.0
4.3125	5	2.5	4.0	4.0	2.0	1.0	14.0	13.0	19.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	14.0	22.0	19.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	12.0	22.0	4.0
4.3125	6	2.5	2.5	2.5	2.0	1.0	13.0	20.0	4.0
4.3125	7	2.5	4.0	5.0	2.0	1.0	20.0	20.0	21.0
4.3125	5	2.5	5.0	4.0	2.0	1.0	12.0	19.0	4.0
4.3125	8	2.5	3.0	3.0	2.0	0.0	12.0	19.0	17.0
4.3125	8	2.5	3.0	4.0	2.0	1.0	18.0	21.0	17.0
4.3125	8	2.5	4.0	4.0	2.0	1.0	20.0	21.0	17.0
4.3125	6	2.5	6.0	2.5	2.0	1.0	14.0	21.0	4.0
4.3125	6	2.5	5.0	2.5	2.0	1.0	16.0	19.0	15.0
4.3125	5	2.5	6.0	2.5	2.0	1.0	20.0	20.0	27.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	12.0	22.0	4.0
4.3125	6	2.5	2.5	2.5	2.0	1.0	13.0	20.0	4.0
4.3125	6	2.5	2.5	2.5	2.0	1.0	16.0	20.0	4.0
4.3125	3	2.5	2.5	2.5	2.0	1.0	16.0	20.0	4.0
4.3125	7	2.5	2.5	2.5	2.0	1.0	13.0	20.0	4.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	16.0	19.0	4.0
4.3125	5	2.5	5.0	3.0	2.0	1.0	20.0	3.0	21.0
4.3125	5	4.5	12.0	4.0	2.0	1.0	13.0	21.0	18.0
4.3125	5	2.5	5.0	5.0	2.0	1.0	13.0	22.0	17.0
4.3125	6	2.5	4.0	4.0	2.0	1.0	16.0	22.0	21.0
4.3125	4	3.5	6.0	2.5	2.0	1.0	12.0	19.0	12.0
4.3125	7	2.5	4.0	5.0	2.0	1.0	20.0	20.0	17.0
4.3125	6	2.5	2.5	13.0	2.0	0.0	12.0	20.0	15.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	12.0	22.0	19.0
4.3125	4	3.5	7.0	2.5	2.0	1.0	20.0	19.0	21.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	20.0	19.0	17.0
4.3125	5	3.0	2.5	2.5	2.0	1.0	14.0	21.0	14.0
4.3125	5	2.0	2.5	2.5	2.0	1.0	18.0	21.0	4.0
4.3125	5	2.5	4.0	4.0	2.0	1.0	18.0	21.0	17.0
4.3125	6	2.5	4.0	4.0	2.0	1.0	20.0	21.0	17.0
4.3125	4	2.0	2.5	2.0	2.0	1.0	10.0	3.0	25.0
4.3125	5	2.5	6.0	3.0	2.0	1.0	13.0	22.0	14.0
4.3125	7	2.0	4.0	2.5	2.0	1.0	12.0	22.0	4.0
4.3125	8	2.5	4.0	5.0	2.0	1.0	20.0	19.0	17.0
4.3125	11	2.5	3.0	4.0	2.0	1.0	16.0	21.0	27.0
4.3125	11	2.5	4.0	4.0	2.0	1.0	18.0	19.0	17.0
4.3125	6	2.5	4.0	4.0	2.0	1.0	20.0	21.0	27.0
4.3125	7	2.5	5.0	2.5	2.0	1.0	12.0	21.0	4.0
4.3125	7	2.5	6.0	3.0	2.0	1.0	13.0	20.0	4.0
4.3125	3	3.5	2.5	2.5	2.0	1.0	20.0	19.0	24.0
4.3125	6	2.5	4.0	2.5	2.0	1.0	15.0	19.0	15.0
4.3125	3	3.5	8.0	4.0	2.0	1.0	22.0	19.0	15.0
4.3125	6	2.5	5.0	3.0	2.0	1.0	12.0	21.0	4.0
4.3125	5	3.0	2.5	2.5	2.0	1.0	12.0	21.0	15.0
4.3125	5	3.0	7.0	4.0	2.0	1.0	12.0	21.0	21.0
4.3125	2	2.5	2.5	2.5	2.0	1.0	18.0	19.0	15.0
4.3125	4	2.5	8.0	10.0	2.0	0.0	12.0	19.0	15.0
4.3125	6	2.5	5.0	5.0	2.0	0.0	20.0	19.0	17.0
4.3125	6	2.5	2.5	2.5	2.0	1.0	13.0	21.0	4.0
4.3125	4	5.0	2.5	2.5	0.0	0.0	28.0	19.0	15.0
4.3125	5	3.5	6.0	3.0	2.0	1.0	20.0	19.0	21.0
4.3125	4	2.0	3.0	4.0	2.0	1.0	20.0	20.0	21.0
4.3125	4	2.5	6.0	4.0	2.0	1.0	12.0	21.0	21.0
4.3125	5	2.5	4.0	2.5	2.0	1.0	13.0	20.0	6.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	12.0	21.0	25.0
4.3125	5	2.5	3.0	3.0	2.0	1.0	13.0	20.0	19.0
4.3125	5	3.0	5.0	5.0	2.0	1.0	13.0	22.0	4.0
4.3125	7	2.5	4.0	4.0	2.0	1.0	20.0	22.0	17.0
4.3125	6	3.0	8.0	5.0	2.0	0.0	20.0	22.0	17.0
4.3125	5	2.5	3.0	2.0	2.0	1.0	13.0	22.0	17.0
4.3125	4	4.5	2.5	5.0	2.0	0.0	13.0	19.0	15.0
4.3125	4	3.5	6.0	4.0	2.0	1.0	10.0	19.0	15.0
4.3125	4	2.5	6.0	3.0	2.0	0.0	16.0	19.0	15.0
4.3125	4	2.5	5.0	5.0	2.0	0.0	13.0	19.0	15.0
4.3125	7	2.5	6.0	5.0	2.0	1.0	12.0	19.0	15.0
4.3125	10	2.0	5.0	2.5	2.0	1.0	15.0	21.0	17.0
4.3125	7	2.5	5.0	2.5	2.0	1.0	20.0	21.0	4.0
4.3125	5	3.0	2.5	5.0	2.0	0.0	15.0	21.0	15.0
4.3125	0	2.5	2.5	2.5	2.0	0.0	15.0	21.0	15.0
4.3125	7	2.5	2.5	2.5	2.0	1.0	13.0	20.0	6.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	12.0	19.0	27.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	13.0	22.0	19.0
4.3125	5	2.5	6.0	6.0	2.0	1.0	13.0	22.0	27.0
4.3125	5	2.5	5.0	5.0	2.0	1.0	14.0	20.0	4.0
4.3125	12	2.5	3.0	3.0	2.0	0.0	20.0	20.0	17.0
4.3125	9	2.5	4.0	4.0	2.0	1.0	20.0	19.0	17.0
4.3125	10	2.5	6.0	6.0	2.0	0.0	20.0	19.0	17.0
4.3125	4	2.5	5.0	6.0	2.0	1.0	18.0	19.0	4.0
4.3125	8	2.5	7.0	5.0	2.0	0.0	20.0	19.0	4.0
4.3125	4	2.5	5.0	5.0	2.0	1.0	14.0	21.0	4.0
4.3125	4	2.5	5.0	3.0	2.0	1.0	13.0	21.0	15.0
4.3125	4	6.0	2.5	2.5	0.0	1.0	18.0	19.0	15.0
4.3125	8	2.5	2.5	2.5	2.0	1.0	20.0	19.0	14.0
4.3125	4	2.5	4.0	4.0	2.0	1.0	13.0	19.0	15.0
4.3125	6	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
4.3125	6	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
4.3125	4	2.5	5.0	5.0	2.0	1.0	22.0	19.0	21.0
4.3125	6	2.5	8.0	9.0	2.0	1.0	20.0	19.0	17.0
4.3125	4	2.0	5.0	4.0	2.0	1.0	12.0	19.0	15.0
4.3125	7	2.5	7.0	3.0	2.0	1.0	18.0	19.0	4.0
4.3125	15	2.5	5.0	6.0	2.0	0.0	18.0	21.0	17.0
4.3125	8	2.5	4.0	4.0	2.0	1.0	20.0	21.0	17.0
4.3125	7	3.0	2.5	2.5	2.0	1.0	13.0	19.0	4.0
4.3125	3	1.0	2.0	1.0	2.0	1.0	10.0	22.0	7.0
4.3125	4	3.0	2.5	2.5	2.0	1.0	12.0	22.0	14.0
4.3125	6	2.5	4.0	5.0	2.0	1.0	20.0	22.0	17.0
4.3125	7	2.0	2.0	3.0	2.0	1.0	12.0	21.0	17.0
4.3125	5	2.5	5.0	4.0	2.0	1.0	13.0	21.0	4.0
4.3125	6	2.5	5.0	5.0	2.0	0.0	20.0	19.0	17.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	10.0	21.0	19.0
4.3125	4	3.0	2.5	2.5	2.0	1.0	20.0	19.0	17.0
4.3125	5	2.5	4.0	3.0	2.0	1.0	13.0	19.0	4.0
4.3125	16	2.5	3.0	2.5	2.0	1.0	13.0	19.0	1.0
4.3125	7	2.5	4.0	4.0	2.0	1.0	14.0	20.0	19.0
4.3125	7	2.5	4.0	5.0	2.0	1.0	20.0	20.0	17.0
4.3125	6	2.5	7.0	4.0	2.0	1.0	13.0	22.0	19.0
4.3125	5	2.5	5.0	4.0	2.0	0.0	20.0	19.0	15.0
4.3125	8	2.5	4.0	4.0	2.0	1.0	13.0	20.0	4.0
4.3125	4	3.5	2.5	2.5	2.0	1.0	20.0	19.0	15.0
4.3125	7	2.5	2.5	2.5	2.0	1.0	14.0	22.0	4.0
4.3125	4	1.5	2.5	2.5	2.0	0.0	16.0	19.0	15.0
4.3125	7	2.5	4.0	4.0	2.0	0.0	13.0	10.0	17.0
4.3125	5	3.5	5.0	3.0	2.0	1.0	13.0	21.0	6.0
4.3125	5	2.5	4.0	3.0	2.0	1.0	12.0	21.0	17.0
4.3125	5	3.5	7.0	3.0	2.0	1.0	13.0	21.0	14.0
4.3125	5	2.5	4.0	4.0	2.0	1.0	20.0	21.0	17.0
4.3125	5	2.5	4.0	3.0	2.0	1.0	13.0	22.0	19.0
4.3125	4	3.5	10.0	4.0	2.0	1.0	30.0	22.0	15.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	13.0	22.0	21.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	12.0	21.0	21.0
4.3125	2	2.5	2.5	2.5	2.0	1.0	5.0	21.0	6.0
4.3125	5	1.0	2.0	1.0	2.0	1.0	13.0	22.0	6.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	10.0	3.0	27.0
4.3125	4	2.5	5.0	2.5	2.0	1.0	10.0	22.0	19.0
4.3125	5	2.0	7.0	4.0	2.0	1.0	13.0	22.0	19.0
4.3125	5	2.0	3.0	2.5	2.0	1.0	13.0	22.0	11.0
4.3125	5	4.0	11.0	6.0	2.0	1.0	13.0	22.0	24.0
4.3125	4	1.0	2.0	1.0	2.0	1.0	13.0	22.0	4.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	20.0	22.0	7.0
4.3125	5	3.0	2.5	3.0	2.0	1.0	12.0	19.0	15.0
4.3125	6	2.5	6.0	4.0	2.0	1.0	14.0	21.0	21.0
4.3125	2	3.0	2.5	2.5	2.0	1.0	32.0	19.0	15.0
4.3125	5	2.0	4.0	2.0	2.0	1.0	20.0	22.0	21.0
4.3125	4	2.0	4.0	2.0	2.0	1.0	20.0	22.0	21.0
4.3125	8	3.5	7.0	7.0	2.0	1.0	20.0	19.0	15.0
4.3125	4	2.5	6.0	4.0	2.0	1.0	13.0	19.0	17.0
4.3125	3	2.5	5.0	4.0	2.0	1.0	13.0	19.0	17.0
4.3125	5	3.5	12.0	5.0	2.0	1.0	13.0	21.0	21.0
4.3125	6	2.5	4.0	5.0	2.0	1.0	13.0	21.0	17.0
4.3125	4	1.0	2.0	1.0	2.0	1.0	10.0	21.0	17.0
4.3125	4	1.0	2.0	1.0	2.0	1.0	13.0	21.0	25.0
4.3125	4	2.5	6.0	6.0	2.0	1.0	13.0	20.0	4.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	16.0	21.0	4.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	26.0	22.0	27.0
4.3125	4	2.5	6.0	2.5	2.0	1.0	26.0	22.0	27.0
4.3125	4	2.5	4.0	2.5	2.0	1.0	12.0	21.0	27.0
4.3125	4	2.5	6.0	2.5	2.0	1.0	14.0	19.0	4.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	14.0	22.0	4.0
4.3125	9	2.5	5.0	6.0	2.0	0.0	20.0	19.0	4.0
4.3125	4	3.0	2.5	2.5	2.0	1.0	14.0	21.0	4.0
4.3125	3	3.0	2.5	2.5	2.0	1.0	12.0	21.0	4.0
4.3125	5	2.5	2.5	2.5	2.0	1.0	12.0	21.0	4.0
4.3125	0	2.5	2.5	2.5	2.0	1.0	12.0	21.0	4.0
4.3125	4	2.5	6.0	3.0	2.0	1.0	13.0	21.0	14.0
4.3125	6	2.5	5.0	4.0	2.0	1.0	13.0	20.0	17.0
4.3125	2	3.5	7.0	4.0	2.0	1.0	26.0	19.0	15.0
4.3125	4	2.5	3.0	4.0	2.0	1.0	13.0	20.0	17.0
4.3125	7	2.5	6.0	5.0	2.0	0.0	12.0	20.0	15.0
4.3125	5	2.5	10.0	5.0	2.0	1.0	32.0	19.0	14.0
4.3125	3	5.0	9.0	4.0	0.0	1.0	20.0	19.0	15.0
4.3125	6	2.5	7.0	5.0	2.0	1.0	12.0	19.0	27.0
4.3125	6	2.5	4.0	4.0	2.0	1.0	20.0	19.0	27.0
4.3125	5	2.5	5.0	5.0	2.0	1.0	18.0	19.0	15.0
4.3125	6	3.5	5.0	2.5	2.0	1.0	13.0	19.0	4.0
4.3125	6	2.5	4.0	4.0	2.0	1.0	18.0	19.0	4.0
4.3125	10	2.5	5.0	2.5	2.0	1.0	10.0	21.0	15.0
4.3125	6	2.5	5.0	5.0	2.0	1.0	12.0	19.0	27.0
4.3125	4	2.5	4.0	5.0	2.0	1.0	18.0	19.0	17.0
4.3125	5	2.5	2.5	5.0	2.0	1.0	20.0	21.0	4.0
4.3125	5	2.5	4.0	4.0	2.0	1.0	12.0	22.0	4.0
4.3125	4	2.5	6.0	4.0	2.0	1.0	12.0	22.0	4.0
4.3125	4	2.5	7.0	5.0	2.0	1.0	13.0	21.0	21.0
4.3125	4	2.5	5.0	5.0	2.0	1.0	14.0	19.0	4.0
4.3125	5	2.5	5.0	4.0	2.0	0.0	25.0	19.0	17.0
4.3125	6	2.5	5.0	2.5	2.0	1.0	20.0	19.0	15.0
4.3125	5	3.0	2.5	2.5	2.0	1.0	13.0	19.0	17.0
4.3125	4	3.5	2.5	2.5	2.0	1.0	13.0	21.0	21.0
4.3125	4	2.5	2.5	2.5	2.0	1.0	13.0	21.0	15.0
4.3125	4	1.0	2.0	1.0	2.0	1.0	13.0	22.0	6.0
4.3125	4	2.5	3.0	2.0	2.0	1.0	13.0	21.0	4.0
6.0	5	2.5	5.0	6.0	2.0	0.0	20.0	21.0	17.0
4.0	4	2.5	4.0	5.0	2.0	1.0	20.0	22.0	17.0
3.5	4	2.5	2.5	2.5	2.0	1.0	16.0	22.0	4.0
3.5	8	2.5	2.0	2.0	2.0	0.0	14.0	19.0	17.0
2.9375	4	2.5	6.0	3.0	2.0	1.0	10.0	19.0	21.0
4.5	6	3.5	2.5	2.5	2.0	1.0	12.0	22.0	17.0
2.5	3	2.5	8.0	3.0	2.0	1.0	5.0	21.0	17.0
6.5	6	2.5	5.0	5.0	2.0	1.0	22.0	19.0	17.0
10.5	7	2.5	5.0	2.0	2.0	1.0	22.0	22.0	27.0
6.0	4	2.5	7.0	5.0	2.0	0.0	16.0	19.0	17.0
12.0	4	2.5	7.0	3.0	2.0	1.0	33.0	19.0	17.0
3.0	4	2.5	4.0	4.0	2.0	1.0	14.0	21.0	19.0
4.5	4	2.5	2.5	2.5	2.0	1.0	13.0	22.0	14.0
3.5	4	2.0	2.0	2.0	2.0	1.0	10.0	22.0	7.0
6.0	4	5.0	2.5	2.5	2.0	1.0	20.0	19.0	14.0
3.0	5	3.0	3.0	3.0	2.0	1.0	13.0	22.0	14.0
16.0	6	2.5	5.0	4.0	2.0	0.0	16.0	19.0	17.0
4.375	3	2.5	2.5	2.5	2.0	1.0	13.0	22.0	21.0
12.875	8	3.5	9.0	4.0	2.0	1.0	13.0	19.0	15.0
6.25	7	2.5	4.0	3.0	2.0	1.0	14.0	7.0	4.0
7.0	11	2.5	6.0	2.5	2.0	1.0	13.0	19.0	4.0
8.0	4	3.0	9.0	6.0	2.0	1.0	10.0	21.0	15.0
8.5	8	2.5	4.0	5.0	2.0	1.0	14.0	19.0	15.0
16.0625	6	2.5	5.0	4.0	2.0	1.0	20.0	19.0	4.0
16.0625	5	2.5	4.0	3.0	2.0	1.0	10.0	20.0	14.0
4.0	4	2.5	3.0	4.0	2.0	1.0	26.0	20.0	11.0
3.3125	3	2.5	6.0	4.0	2.0	1.0	13.0	19.0	14.0
3.25	6	2.5	5.0	3.0	2.0	1.0	13.0	20.0	6.0
4.0	6	3.5	2.5	2.5	2.0	1.0	12.0	22.0	15.0
4.0	5	2.5	6.0	4.0	2.0	1.0	13.0	22.0	17.0
4.0	7	2.5	4.0	4.0	2.0	0.0	14.0	19.0	17.0
4.625	5	2.5	2.5	2.5	2.0	1.0	13.0	22.0	4.0
7.0	12	2.5	5.0	9.0	2.0	1.0	16.0	19.0	18.0
4.0	4	2.5	2.5	2.5	2.0	1.0	16.0	22.0	6.0
4.0	9	2.5	5.0	2.0	2.0	1.0	10.0	22.0	27.0
14.0	6	2.5	5.0	5.0	2.0	0.0	20.0	21.0	17.0
3.5	4	1.0	2.5	2.5	2.0	1.0	12.0	22.0	4.0
3.5	4	4.0	7.0	2.5	2.0	1.0	13.0	22.0	17.0
5.0	6	2.5	2.5	2.5	2.0	1.0	12.0	21.0	4.0
30.0	7	2.5	7.0	7.0	2.0	1.0	22.0	19.0	17.0
5.0	8	2.5	4.0	3.0	2.0	0.0	14.0	21.0	15.0
4.5	4	3.5	6.0	3.0	2.0	1.0	10.0	19.0	15.0
3.5	4	2.5	2.5	2.5	2.0	1.0	16.0	19.0	21.0
2.5	4	2.5	3.0	3.0	2.0	1.0	20.0	22.0	17.0
5.5	4	2.5	5.0	5.0	2.0	1.0	14.0	22.0	4.0
5.5	4	3.0	4.0	5.0	2.0	1.0	20.0	21.0	15.0
4.0	4	2.5	6.0	2.5	2.0	1.0	14.0	19.0	4.0
3.0	4	2.5	2.5	2.5	2.0	1.0	12.0	19.0	4.0
80.0	4	2.5	2.5	2.5	2.0	0.0	14.0	19.0	15.0
5.0	7	2.5	5.0	4.0	2.0	1.0	12.0	19.0	19.0
16.0	5	2.0	2.5	2.5	2.0	0.0	12.0	19.0	17.0
5.0	9	3.0	4.0	5.0	2.0	1.0	12.0	19.0	21.0
6.5	12	2.5	3.0	5.0	2.0	1.0	16.0	19.0	17.0
12.0	4	2.5	5.0	2.5	2.0	1.0	12.0	19.0	4.0
4.0	3	2.5	5.0	4.0	2.0	1.0	13.0	19.0	4.0
7.0	4	2.5	4.0	5.0	2.0	1.0	20.0	19.0	4.0
7.0	9	3.0	5.0	8.0	2.0	0.0	35.0	19.0	17.0
4.0	6	2.5	4.0	4.0	2.0	1.0	13.0	19.0	17.0
4.0	4	2.5	5.0	2.5	2.0	1.0	12.0	19.0	4.0
5.0	6	2.5	6.0	4.0	2.0	1.0	12.0	19.0	4.0
8.0	4	2.5	6.0	4.0	2.0	1.0	20.0	19.0	15.0
2.75	3	2.5	2.5	2.5	2.0	1.0	20.0	19.0	25.0
4.0	4	1.5	2.5	2.5	2.0	1.0	10.0	19.0	25.0
4.0	3	2.0	2.5	2.5	2.0	1.0	26.0	19.0	25.0
4.0	4	3.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
17.0	4	3.5	2.5	2.5	2.0	0.0	12.0	21.0	15.0
4.5	5	2.5	5.0	3.0	2.0	1.0	20.0	21.0	17.0
5.0	3	3.5	2.5	2.5	2.0	1.0	20.0	19.0	15.0
4.0	3	2.0	2.5	2.5	2.0	1.0	16.0	19.0	6.0
7.25	5	2.5	2.5	2.5	2.0	1.0	14.0	19.0	14.0
4.9375	4	4.5	2.5	2.5	0.0	1.0	30.0	19.0	15.0
7.0	4	2.5	4.0	4.0	2.0	1.0	14.0	19.0	4.0
4.5	4	3.5	2.5	2.5	2.0	1.0	20.0	19.0	15.0
5.25	4	2.5	6.0	5.0	2.0	1.0	13.0	19.0	19.0
6.0	4	3.5	4.0	4.0	2.0	1.0	15.0	19.0	15.0
12.0	5	2.5	4.0	4.0	2.0	1.0	12.0	19.0	4.0
4.0	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	21.0
3.75	4	3.5	2.5	2.5	2.0	1.0	13.0	19.0	21.0
4.0	4	4.5	2.5	2.5	2.0	1.0	15.0	19.0	15.0
20.0	4	3.0	2.5	2.5	2.0	1.0	12.0	19.0	17.0
4.0	2	2.5	5.0	2.5	2.0	1.0	13.0	19.0	4.0
4.5	5	2.5	4.0	2.5	2.0	1.0	20.0	19.0	4.0
32.0	4	2.5	6.0	2.5	2.0	1.0	12.0	19.0	15.0
3.0	3	3.0	5.0	5.0	2.0	1.0	13.0	19.0	8.0
3.0	10	2.5	5.0	3.0	2.0	1.0	76.0	20.0	15.0
6.0	3	2.5	5.0	4.0	2.0	0.0	36.0	19.0	14.0
10.5	5	2.5	6.0	4.0	2.0	1.0	15.0	19.0	17.0
3.0	4	2.5	2.5	2.5	2.0	1.0	13.0	20.0	19.0
5.0	4	2.5	2.5	2.5	2.0	1.0	16.0	21.0	6.0
16.0	5	2.0	2.5	2.5	2.0	0.0	14.0	21.0	15.0
6.75	3	2.5	4.0	4.0	2.0	1.0	13.0	21.0	17.0
4.0	3	2.5	2.5	2.5	2.0	1.0	16.0	19.0	6.0
3.375	4	2.5	5.0	2.0	2.0	1.0	13.0	19.0	6.0
18.0	4	2.5	5.0	3.0	2.0	0.0	10.0	19.0	15.0
18.0	2	2.5	2.5	2.5	2.0	1.0	12.0	19.0	4.0
3.0	4	2.5	2.5	2.5	2.0	1.0	20.0	19.0	24.0
4.0	5	2.5	2.5	2.5	2.0	1.0	13.0	19.0	18.0
3.0	3	3.5	2.5	2.5	2.0	1.0	20.0	20.0	24.0
3.75	12	3.0	7.0	3.0	2.0	1.0	13.0	20.0	4.0
4.0625	4	2.5	2.5	2.5	2.0	1.0	14.0	20.0	15.0
3.625	4	2.5	3.0	2.0	2.0	1.0	12.0	19.0	19.0
3.625	10	2.5	3.0	3.0	1.0	1.0	30.0	19.0	21.0
3.5	5	2.5	6.0	2.0	2.0	1.0	12.0	19.0	4.0
31.5	5	2.5	4.0	3.0	2.0	1.0	13.0	19.0	17.0
11.0	5	3.5	15.0	4.0	2.0	1.0	10.0	19.0	17.0
4.0	4	2.5	5.0	3.0	2.0	1.0	26.0	19.0	14.0
3.875	4	2.5	5.0	3.0	2.0	1.0	15.0	19.0	21.0
5.0	4	2.5	4.0	3.0	2.0	1.0	13.0	19.0	19.0
4.25	4	2.5	6.0	3.0	2.0	1.0	22.0	19.0	21.0
4.6875	7	3.0	8.0	4.0	2.0	1.0	13.0	19.0	4.0
6.5	4	3.0	2.5	2.5	2.0	1.0	10.0	19.0	15.0
4.0	5	2.5	5.0	2.5	2.0	1.0	13.0	19.0	4.0
4.0	4	2.0	2.5	2.5	2.0	1.0	12.0	19.0	12.0
4.3125	4	2.5	3.0	4.0	2.0	1.0	20.0	21.0	17.0
3.0	4	2.5	5.0	5.0	2.0	1.0	12.0	21.0	17.0
3.0	5	2.5	4.0	3.0	2.0	1.0	15.0	19.0	21.0
5.0	4	2.5	3.0	2.5	2.0	1.0	14.0	22.0	4.0
19.0	5	2.5	4.0	3.0	2.0	0.0	15.0	22.0	15.0
4.0	4	3.5	2.5	2.5	2.0	1.0	8.0	19.0	15.0
3.25	4	1.0	2.5	2.5	2.0	1.0	8.0	19.0	25.0
3.0	4	1.0	2.5	2.5	2.0	1.0	8.0	19.0	25.0
8.0	5	1.0	2.5	2.5	2.0	1.0	13.0	19.0	12.0
3.5	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
4.5	0	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
3.5	4	2.5	2.5	2.5	2.0	1.0	14.0	19.0	4.0
4.0	5	2.5	2.5	2.5	2.0	1.0	12.0	19.0	4.0
3.0	4	2.0	2.5	2.5	2.0	1.0	8.0	19.0	14.0
5.0	4	2.5	2.5	2.5	2.0	1.0	16.0	19.0	17.0
5.0	4	4.0	2.5	4.0	0.0	1.0	66.0	19.0	15.0
2.5	4	2.5	5.0	3.0	2.0	1.0	10.0	19.0	4.0
5.0	4	2.5	2.5	2.5	2.0	1.0	8.0	22.0	4.0
5.5	6	3.5	6.0	8.0	2.0	1.0	20.0	19.0	4.0
